id_img,label
15919,angry
15941,sad
15954,sad
15979,sad
16033,sad
16102,sad
16169,angry
16222,neutral
16233,sad
16287,angry
16292,angry
16380,angry
16406,angry
16410,angry
16413,neutral
16428,fear
16506,sad
16510,fear
16557,sad
16565,sad
16643,sad
16659,sad
16681,sad
16711,sad
1672,sad
16764,sad
16768,neutral
16783,angry
16792,angry
16875,angry
16999,angry
17024,angry
17053,neutral
17085,surprise
17099,sad
17167,fear
1717,angry
17170,neutral
17186,angry
17209,fear
17211,fear
17228,sad
17259,angry
17316,sad
17344,sad
1736,sad
17371,angry
17413,sad
17428,fear
17445,neutral
17452,angry
17502,angry
17536,neutral
17647,angry
17700,angry
17705,angry
17731,angry
17735,angry
17736,neutral
17752,sad
17787,sad
17910,angry
17939,angry
18001,neutral
18050,angry
18140,sad
18142,sad
18161,surprise
18166,neutral
18183,angry
18200,sad
18247,sad
1825,sad
18254,sad
18284,neutral
18376,fear
18380,sad
1841,angry
18415,angry
18445,angry
18459,sad
18466,angry
18492,fear
18534,sad
18565,sad
18566,sad
18588,angry
18593,angry
18602,angry
18617,angry
18633,sad
18695,fear
18715,disgust
18779,angry
1880,neutral
18810,angry
18837,angry
18882,angry
18903,sad
18949,neutral
18983,sad
1899,fear
18994,angry
19014,angry
19060,sad
19067,neutral
1908,fear
19093,angry
19108,fear
19114,neutral
19115,angry
19140,angry
19152,angry
19268,neutral
19292,neutral
19309,sad
19392,neutral
19476,sad
19477,sad
19485,sad
1966,angry
19664,neutral
19732,fear
19811,angry
1983,sad
19832,angry
19877,sad
19906,sad
19923,sad
1994,sad
19950,neutral
19961,fear
2006,angry
20222,sad
20227,neutral
20287,neutral
20290,angry
20298,fear
20303,angry
20312,surprise
20328,sad
20353,fear
20374,sad
20451,neutral
2050,angry
20505,angry
20532,fear
2055,angry
20629,angry
20630,surprise
20635,sad
20640,sad
20653,angry
20673,angry
20686,angry
20736,angry
20739,angry
20796,fear
20817,surprise
20849,sad
21068,sad
21099,sad
21111,neutral
21131,sad
21135,angry
21161,fear
2117,surprise
21173,angry
21284,neutral
21371,sad
21374,neutral
2142,neutral
21447,sad
21472,angry
21511,disgust
21512,angry
21520,surprise
21541,neutral
21573,sad
21670,sad
21703,disgust
21723,neutral
21782,angry
21836,neutral
21865,angry
21916,neutral
21921,sad
21922,sad
2194,angry
22089,angry
22183,neutral
22184,sad
22198,sad
2225,sad
22309,sad
22334,sad
22375,neutral
22516,fear
22695,angry
22733,angry
22739,sad
22789,neutral
22807,neutral
22810,sad
22832,sad
2290,sad
22990,angry
23,sad
23008,sad
23041,neutral
23059,angry
23085,sad
23164,neutral
23194,angry
23215,neutral
23230,happy
23246,angry
23327,angry
23404,sad
23468,fear
23473,angry
23488,angry
23521,sad
23532,angry
23749,neutral
23780,sad
23783,angry
23814,angry
23847,fear
23886,angry
24067,angry
2407,surprise
24071,angry
24176,disgust
24184,fear
24252,angry
24378,disgust
24412,angry
24428,sad
24435,neutral
24437,sad
24441,sad
24466,angry
24490,sad
245,disgust
24501,sad
24542,sad
24660,sad
24678,angry
24711,neutral
24789,angry
24797,angry
24819,angry
24821,happy
2484,angry
2486,happy
2487,angry
24886,neutral
249,sad
24959,surprise
24967,fear
2498,sad
24992,disgust
25082,sad
25088,sad
251,surprise
25101,fear
2511,neutral
25131,sad
25144,angry
25209,sad
25255,neutral
25343,sad
25360,neutral
25435,angry
25528,angry
25542,sad
2557,angry
2558,fear
25612,sad
25681,neutral
25688,sad
25778,sad
25795,neutral
2581,neutral
25811,angry
25813,neutral
25844,angry
25874,angry
25876,angry
25886,fear
25891,sad
259,fear
25944,angry
25973,sad
26025,neutral
26038,sad
26059,angry
26121,neutral
26124,sad
26137,happy
26163,sad
26175,sad
26177,sad
26181,angry
26185,angry
26248,sad
26264,angry
26267,sad
26337,angry
26344,angry
26437,neutral
26446,angry
26462,neutral
26572,fear
26597,sad
26618,neutral
26620,angry
2668,fear
26725,sad
26789,angry
26845,fear
26860,neutral
26886,neutral
26899,angry
26900,angry
26919,fear
26928,disgust
26956,happy
27016,angry
27022,fear
27054,sad
2709,sad
2712,fear
27284,angry
27296,angry
27385,angry
27413,sad
27464,angry
27483,surprise
27544,neutral
2762,sad
27652,surprise
2770,angry
27704,sad
27715,fear
27726,sad
27744,neutral
27770,sad
27777,neutral
27798,angry
27828,neutral
2791,angry
27967,sad
27982,happy
28015,neutral
28058,angry
28062,neutral
28120,sad
28144,surprise
28148,sad
28149,neutral
28207,angry
28248,angry
28288,sad
28300,neutral
28401,angry
28438,angry
28498,sad
28509,angry
28543,neutral
28547,angry
28560,angry
28585,angry
28614,fear
28618,fear
28620,neutral
28660,angry
28707,surprise
28720,fear
28731,neutral
28737,surprise
28743,sad
28749,angry
28800,happy
28840,fear
28867,angry
28884,neutral
2890,sad
28932,sad
28952,angry
29085,disgust
29119,fear
29132,sad
29202,happy
29266,angry
29319,angry
2933,angry
29414,sad
29471,neutral
29477,neutral
29493,angry
29523,angry
29527,neutral
29554,angry
29571,disgust
29581,angry
29588,angry
29614,happy
29669,happy
29685,sad
29730,neutral
298,sad
29818,angry
29866,happy
29929,neutral
29931,surprise
29947,angry
29977,neutral
29980,sad
30002,sad
30004,neutral
30015,happy
30024,angry
30058,sad
30059,sad
30082,neutral
30085,sad
30171,angry
3021,angry
30260,neutral
30273,sad
30290,neutral
30305,sad
30320,neutral
30325,sad
30394,neutral
30415,neutral
30420,fear
30456,neutral
30458,sad
30460,angry
30490,neutral
30509,sad
30535,disgust
30563,neutral
30584,surprise
30619,fear
30901,angry
30933,sad
30944,neutral
3099,angry
31033,angry
31042,disgust
31081,neutral
31083,neutral
31138,fear
31142,happy
31203,neutral
3121,sad
3137,angry
31491,angry
31529,sad
31544,angry
31609,neutral
31635,neutral
31693,fear
31703,sad
3176,neutral
31849,surprise
3186,angry
31873,angry
3188,happy
31928,happy
32023,angry
32024,sad
32153,fear
32161,neutral
32223,sad
32231,sad
3226,angry
32278,disgust
32281,angry
32298,angry
32336,fear
32352,angry
32367,fear
32454,surprise
32464,sad
32473,angry
3248,angry
32481,neutral
32506,sad
32512,angry
32575,sad
32584,angry
32617,neutral
32662,angry
32755,sad
32777,angry
33015,sad
3303,surprise
33105,angry
33131,surprise
33221,neutral
3327,sad
33301,happy
33308,fear
3334,sad
33352,disgust
33444,neutral
33450,angry
33459,neutral
33494,angry
33560,sad
33573,neutral
33633,angry
33666,angry
3370,angry
33729,angry
3377,sad
338,angry
33809,angry
33829,angry
33890,neutral
33924,sad
33926,sad
3393,sad
33935,angry
33977,happy
33987,sad
33998,angry
34036,angry
34040,neutral
3412,angry
34138,angry
34151,angry
34175,happy
34178,angry
34184,angry
34238,disgust
34259,angry
34352,sad
34359,disgust
34363,neutral
34448,sad
34474,neutral
3449,angry
34507,angry
34581,angry
34592,angry
34596,sad
34620,angry
3467,fear
34714,fear
34778,sad
34879,surprise
35009,sad
35010,surprise
35028,sad
35041,surprise
35059,angry
35145,angry
35149,surprise
35162,angry
35210,sad
3522,neutral
35261,surprise
35298,sad
35407,neutral
35425,angry
35439,angry
35447,neutral
35514,angry
3558,angry
3564,sad
35669,sad
35681,angry
35682,surprise
35731,sad
35753,sad
35805,angry
35809,angry
35820,sad
35828,angry
35881,angry
35884,angry
3599,sad
3632,angry
377,sad
38,angry
3802,angry
3819,neutral
3839,sad
3862,neutral
3870,neutral
3913,neutral
4015,neutral
404,neutral
4060,neutral
4077,neutral
4100,sad
4196,neutral
4229,neutral
4306,angry
4317,disgust
4324,sad
4349,neutral
4384,angry
4396,angry
4397,sad
4459,sad
4468,angry
4502,sad
4579,fear
4616,angry
4637,neutral
4660,sad
4665,fear
4670,sad
4700,sad
4751,surprise
4807,fear
4878,angry
4937,sad
5010,sad
5060,neutral
5064,neutral
521,neutral
5220,angry
5233,angry
5244,sad
5259,sad
5312,sad
5317,fear
5400,angry
5422,fear
5432,sad
5434,fear
5459,angry
5519,angry
5564,fear
5570,angry
5582,sad
5607,neutral
5610,neutral
5637,angry
5732,angry
5739,neutral
5780,angry
5810,fear
5822,sad
5859,sad
5883,angry
5888,sad
589,happy
5902,angry
5962,surprise
6009,neutral
6017,angry
6075,angry
608,angry
6088,angry
6119,angry
6129,fear
6155,surprise
6225,neutral
6232,angry
624,angry
6274,disgust
6278,angry
6283,angry
6321,sad
633,fear
6347,fear
6364,sad
6365,neutral
6375,angry
6390,fear
6420,angry
6426,sad
6471,angry
6484,disgust
65,sad
654,neutral
6547,sad
6555,neutral
6561,angry
6566,sad
6580,sad
6581,angry
6584,neutral
6618,angry
6621,angry
665,angry
6652,fear
6726,angry
6739,sad
6745,sad
676,neutral
6766,fear
6809,happy
6890,angry
6923,fear
6955,angry
6965,angry
7015,fear
7056,angry
7103,surprise
7136,fear
7174,neutral
7219,neutral
7257,disgust
7261,angry
727,sad
7284,sad
7291,sad
7409,angry
7492,disgust
7550,sad
7559,angry
7589,happy
764,neutral
7655,fear
7668,sad
7729,angry
7777,angry
7793,fear
7811,sad
7886,neutral
7919,sad
7937,neutral
7979,fear
8000,angry
8001,angry
8052,angry
8096,angry
8103,neutral
8130,angry
8151,sad
816,angry
8267,neutral
8275,disgust
8299,angry
8402,neutral
842,angry
854,fear
8555,neutral
8581,sad
8593,angry
861,disgust
8661,neutral
8685,angry
8719,sad
8734,fear
8902,angry
8916,angry
8969,neutral
9012,angry
9059,disgust
9100,angry
9156,surprise
9266,angry
9293,disgust
9331,fear
9400,fear
9567,neutral
9615,angry
966,sad
9691,sad
9698,neutral
9715,angry
9748,disgust
9785,surprise
9802,neutral
9811,neutral
9862,neutral
9884,sad
9931,angry
10053,angry
10435,sad
10532,angry
1115,disgust
11222,disgust
11529,disgust
11639,disgust
12417,disgust
12753,disgust
13372,disgust
13597,fear
13652,angry
13847,angry
14041,neutral
14869,angry
14954,angry
14958,disgust
15110,angry
16021,disgust
16054,disgust
16121,disgust
16264,angry
16718,disgust
17260,sad
18077,neutral
1843,disgust
18464,disgust
18716,angry
19649,sad
19734,neutral
19770,disgust
19801,disgust
19831,disgust
20761,disgust
21744,neutral
21765,disgust
21851,disgust
22320,sad
2275,disgust
23141,disgust
23153,fear
23665,fear
23876,sad
24578,sad
25267,angry
25538,disgust
25541,fear
26859,happy
2732,sad
2742,disgust
28332,angry
28390,angry
28710,surprise
28987,disgust
29158,disgust
29269,disgust
30347,disgust
30428,disgust
30499,angry
30601,disgust
30719,fear
30761,disgust
30907,sad
3101,disgust
31232,neutral
31323,neutral
31796,sad
31828,disgust
32487,surprise
32681,disgust
33209,angry
33284,disgust
33561,disgust
33670,disgust
33995,disgust
34022,angry
34432,disgust
34505,disgust
34519,sad
3521,fear
35376,disgust
35580,disgust
3690,disgust
3778,disgust
4002,sad
4004,disgust
4265,fear
4312,angry
4481,disgust
4737,angry
5085,fear
533,disgust
573,disgust
6231,disgust
6926,fear
7068,disgust
7192,sad
7405,disgust
7455,disgust
7592,sad
7835,disgust
807,fear
8415,happy
8585,disgust
8726,fear
8893,disgust
8948,angry
9043,sad
9297,disgust
9460,fear
9504,sad
10029,surprise
10043,angry
10044,fear
1008,fear
10099,sad
101,neutral
10189,fear
10263,neutral
10267,fear
10278,fear
10292,neutral
10355,surprise
10409,surprise
10437,neutral
10443,sad
10445,angry
10458,neutral
10489,fear
10493,surprise
10534,surprise
1075,fear
10758,neutral
1079,fear
10797,fear
10832,neutral
10933,fear
10944,sad
10968,neutral
10979,surprise
11030,fear
11036,fear
11039,neutral
11054,surprise
11057,sad
11104,sad
11112,fear
11137,surprise
11143,sad
11146,sad
1116,sad
1128,fear
1133,neutral
11353,surprise
11360,happy
1137,neutral
11381,fear
11412,angry
11416,sad
11471,fear
11536,surprise
1154,sad
11559,surprise
11587,neutral
11653,surprise
11682,fear
11687,sad
1169,neutral
11704,fear
11706,neutral
11727,sad
11729,sad
11747,sad
11754,neutral
11774,neutral
11816,fear
11855,angry
11904,fear
1193,surprise
11944,surprise
11968,surprise
11999,sad
12063,neutral
12125,sad
12255,sad
12259,happy
12313,fear
12334,angry
12350,surprise
12383,neutral
12431,neutral
12440,neutral
12472,neutral
12496,sad
12527,neutral
12578,surprise
12592,angry
12634,disgust
12674,sad
12676,angry
12698,surprise
12712,neutral
12737,surprise
12809,angry
12891,surprise
12948,surprise
12986,disgust
12988,neutral
13067,neutral
13071,surprise
131,sad
13114,sad
13121,fear
13152,fear
13179,sad
13233,fear
1325,surprise
13250,angry
13252,neutral
13301,surprise
13306,angry
13308,sad
13310,angry
13362,sad
13394,neutral
13405,sad
1343,angry
13482,sad
13486,sad
13518,sad
13549,surprise
13561,surprise
13585,fear
13587,fear
13593,sad
13596,sad
13638,angry
13664,surprise
1367,fear
13683,sad
13694,fear
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,sad
13928,neutral
13933,fear
13939,surprise
13965,sad
13971,neutral
1401,neutral
14011,fear
14033,neutral
14037,neutral
14044,sad
14057,sad
14082,sad
1410,surprise
14114,happy
14117,angry
14268,fear
1429,angry
14306,sad
1441,sad
14444,happy
14452,sad
14509,fear
14529,fear
14551,neutral
14605,sad
14620,angry
14637,fear
1465,angry
14722,sad
1474,sad
14744,happy
14747,neutral
14786,angry
14789,fear
148,angry
1485,sad
14891,fear
14987,angry
15001,fear
15012,sad
15040,surprise
1506,happy
15088,surprise
15134,sad
15191,fear
15198,fear
15260,fear
15268,sad
15279,sad
15280,angry
1534,sad
15503,sad
15539,neutral
15544,surprise
15578,sad
15615,surprise
15622,angry
15663,neutral
15668,fear
15678,fear
1576,sad
15778,surprise
15859,sad
15870,surprise
15881,fear
15921,fear
15950,neutral
15984,fear
1599,neutral
15999,sad
16039,fear
1606,surprise
16071,fear
16113,neutral
16134,surprise
16226,sad
16277,fear
16318,fear
16330,disgust
16346,fear
16374,surprise
16395,sad
16429,sad
16440,fear
16450,surprise
16486,fear
16489,sad
16501,neutral
16503,sad
16523,neutral
16539,sad
1654,sad
16559,sad
1657,surprise
1660,fear
16609,sad
16632,angry
16674,surprise
16775,surprise
16788,neutral
16802,neutral
16811,surprise
16830,fear
16915,sad
16930,sad
16954,neutral
16977,angry
16990,fear
17105,neutral
17107,fear
17114,angry
17180,fear
17191,sad
17213,fear
17217,fear
1722,surprise
17236,neutral
1727,angry
17314,sad
17334,sad
17369,neutral
17449,sad
17479,fear
17503,disgust
17550,sad
17558,sad
1756,neutral
17587,fear
17631,neutral
17668,fear
17685,neutral
17707,sad
17710,fear
17762,sad
17816,neutral
17831,surprise
17834,sad
17901,sad
17930,surprise
17932,angry
17934,sad
1796,angry
1799,neutral
18006,sad
18010,fear
18068,neutral
18073,sad
18104,sad
18106,happy
18108,surprise
18117,fear
18148,neutral
18203,sad
18291,angry
18299,fear
18309,fear
18317,neutral
18325,sad
18336,sad
18364,neutral
1838,surprise
18404,fear
18513,sad
18517,happy
18523,sad
18527,fear
18542,fear
18569,angry
1857,neutral
18574,sad
18641,fear
18713,sad
1873,surprise
18753,sad
18757,sad
18763,neutral
18905,fear
18908,fear
18911,surprise
18960,sad
18974,fear
18976,fear
18984,angry
19000,fear
19020,fear
19064,neutral
19089,fear
19119,sad
19188,neutral
19216,sad
19226,neutral
19235,surprise
19252,sad
1929,fear
19349,sad
1939,neutral
19454,neutral
19473,angry
19497,fear
19559,fear
19599,angry
19612,sad
19644,neutral
19682,neutral
19740,fear
19754,sad
19810,angry
19841,fear
1986,neutral
19888,fear
19896,sad
19897,angry
19995,sad
200,happy
20037,neutral
20058,neutral
20062,disgust
20083,fear
20135,fear
20194,surprise
20214,sad
20265,fear
20337,neutral
20411,sad
20424,fear
20450,surprise
20461,fear
2047,fear
20476,sad
20495,sad
20508,neutral
20526,happy
20579,neutral
20598,angry
20617,neutral
20715,neutral
20831,neutral
20843,fear
20851,sad
20897,sad
20970,neutral
2098,angry
21,fear
21070,surprise
21101,fear
21102,surprise
21227,fear
21230,sad
21250,happy
21269,happy
21280,neutral
21352,sad
21360,fear
21387,surprise
21420,sad
21464,angry
21499,fear
21500,neutral
21556,surprise
21559,surprise
21598,neutral
21615,neutral
21654,sad
21686,surprise
21697,happy
2178,surprise
21833,surprise
21858,neutral
21877,sad
21946,fear
21967,fear
22050,sad
22074,angry
22102,sad
22130,fear
22166,neutral
2226,sad
22326,surprise
22349,neutral
224,surprise
22458,sad
22485,sad
22520,surprise
22607,neutral
22640,sad
22662,disgust
22756,happy
22791,fear
22827,fear
22839,fear
22840,surprise
22917,neutral
22944,happy
22988,angry
22997,neutral
23038,sad
23083,sad
23100,surprise
23126,fear
23142,happy
23184,fear
23192,sad
23209,fear
23260,fear
23305,surprise
23332,sad
23362,neutral
23368,fear
23389,fear
23403,fear
23427,sad
23447,neutral
23463,fear
23477,fear
23517,sad
23540,surprise
23561,surprise
23566,fear
2357,surprise
23718,surprise
23731,sad
23767,angry
23778,fear
2378,fear
23791,fear
2391,fear
24016,sad
24035,neutral
24088,sad
24089,neutral
24131,neutral
2416,sad
24165,fear
24185,angry
24213,fear
24220,neutral
2426,neutral
24452,sad
24479,sad
24482,fear
24539,sad
24554,happy
24562,neutral
24579,sad
24621,disgust
24625,fear
24694,fear
24721,fear
24753,fear
24763,surprise
24778,happy
24822,sad
24880,angry
24948,surprise
24963,sad
24978,sad
24991,sad
25045,fear
25046,fear
25061,sad
25074,fear
25108,neutral
25109,sad
25133,sad
25162,fear
25191,neutral
25202,sad
25220,sad
25242,sad
25247,sad
25298,sad
25306,neutral
25327,sad
25359,sad
25439,sad
25481,neutral
25496,neutral
25555,sad
25570,surprise
25577,sad
25590,sad
25605,disgust
25621,sad
25638,sad
25647,angry
25710,neutral
258,sad
25820,fear
25914,fear
2592,neutral
2593,sad
26082,fear
26091,fear
26097,sad
26131,surprise
26210,neutral
26250,fear
26275,angry
26283,sad
26363,sad
26377,fear
26385,fear
26394,sad
264,sad
26402,angry
26409,surprise
2641,fear
26454,fear
26469,surprise
2651,fear
2657,neutral
26582,sad
26726,sad
2681,angry
26842,fear
26895,neutral
26916,surprise
26927,fear
26973,fear
26980,sad
270,sad
27006,fear
27077,sad
27094,sad
27098,surprise
27103,neutral
27145,angry
27300,fear
27308,neutral
27359,fear
27363,fear
27369,sad
27488,fear
27503,angry
27509,sad
27591,sad
27635,sad
27709,neutral
27764,sad
27772,sad
27806,angry
27846,angry
27868,fear
27889,surprise
2789,angry
27899,sad
27910,neutral
27937,angry
28050,fear
28101,neutral
28189,angry
28210,sad
28243,sad
28267,sad
28308,sad
28331,angry
28417,fear
28453,neutral
28503,fear
28515,surprise
28548,fear
2858,fear
2860,neutral
28627,fear
28701,neutral
28704,surprise
28724,fear
28729,sad
28734,neutral
28859,neutral
29005,surprise
29026,neutral
29027,fear
29043,fear
2906,sad
29068,fear
29126,neutral
29152,sad
29219,fear
2927,surprise
29284,fear
29285,fear
29291,fear
29315,disgust
29327,neutral
29349,surprise
29389,fear
29478,sad
29528,neutral
29536,sad
29603,fear
29629,neutral
29674,fear
297,happy
29701,angry
29709,surprise
29713,sad
29720,neutral
29731,angry
29733,angry
29735,sad
29738,neutral
29795,sad
29869,sad
2987,sad
29871,sad
2988,fear
29892,neutral
29912,sad
29924,sad
29990,surprise
3000,neutral
30062,happy
30074,angry
30196,neutral
30206,neutral
30237,fear
30253,sad
30316,fear
30333,fear
3036,disgust
30482,surprise
30564,sad
3057,sad
30594,surprise
30638,sad
30735,fear
30774,fear
30798,fear
3087,neutral
30936,sad
31007,neutral
31105,fear
31107,neutral
31116,fear
3112,fear
31130,neutral
31157,fear
31159,surprise
31188,fear
3124,sad
31286,sad
31330,fear
31341,sad
31357,fear
31375,neutral
31395,fear
31398,fear
314,sad
31421,sad
31461,sad
31526,sad
31535,happy
31569,fear
31625,sad
31638,angry
31655,sad
3170,surprise
31738,sad
31782,surprise
31821,fear
31855,fear
31860,neutral
31866,happy
31903,fear
31916,sad
31940,sad
31954,neutral
31973,sad
31979,sad
32076,neutral
32097,sad
32103,sad
32180,sad
32279,surprise
32323,sad
32349,surprise
32351,angry
32438,sad
32461,surprise
32463,neutral
32485,angry
32507,sad
32551,fear
32569,fear
32619,neutral
32623,angry
32642,sad
32682,neutral
32688,angry
3269,surprise
32692,sad
32696,surprise
32758,sad
32766,sad
32799,fear
32829,sad
32876,angry
32879,sad
32889,angry
32931,angry
32940,surprise
32941,neutral
32946,angry
3296,sad
3297,neutral
32996,surprise
33007,happy
33051,sad
33097,fear
3314,sad
33215,fear
33258,sad
33299,fear
33358,fear
33390,sad
33410,angry
33419,fear
33440,fear
33490,neutral
33519,fear
33535,angry
33548,fear
33559,angry
33587,fear
33608,fear
33617,sad
33644,surprise
33673,surprise
33674,neutral
33701,angry
33718,neutral
33806,sad
33855,sad
3391,fear
33919,fear
33940,fear
340,sad
3402,neutral
34024,fear
34063,neutral
3409,happy
34097,sad
341,sad
34100,neutral
34117,neutral
34120,sad
34143,neutral
34201,fear
34277,neutral
34325,fear
34356,sad
34382,fear
34396,sad
34415,sad
34462,fear
34465,fear
34522,fear
34545,fear
34613,sad
34656,fear
34659,fear
34675,fear
3472,neutral
34730,fear
34755,surprise
34878,surprise
34897,angry
34968,sad
34972,neutral
35022,surprise
35120,angry
35151,fear
35202,neutral
35207,fear
35230,surprise
35238,surprise
35250,sad
35257,disgust
35279,neutral
35322,sad
35334,sad
35362,fear
35363,neutral
35394,sad
35410,neutral
35427,fear
35453,fear
35541,surprise
35592,fear
35629,angry
3565,sad
35697,fear
35709,angry
3584,surprise
35851,neutral
3601,surprise
3645,sad
365,fear
3709,surprise
3714,neutral
3719,fear
3722,surprise
3736,surprise
3739,sad
3742,sad
3783,neutral
3785,neutral
3836,sad
3837,sad
3985,fear
4033,surprise
4040,surprise
4064,sad
4098,neutral
414,fear
418,fear
4200,neutral
4217,sad
4234,neutral
4296,sad
4308,fear
4316,fear
4340,surprise
4411,fear
4453,fear
4516,surprise
452,happy
4523,fear
454,sad
4540,sad
4547,angry
460,fear
4650,surprise
4821,fear
483,sad
4858,fear
4901,sad
4917,neutral
4975,surprise
4979,sad
4986,fear
500,neutral
5023,neutral
504,sad
507,surprise
5074,neutral
5097,neutral
5117,angry
5184,fear
5222,surprise
5253,surprise
5263,fear
5283,sad
5360,sad
538,sad
546,sad
5472,sad
5514,surprise
5567,sad
5622,sad
5638,neutral
5654,sad
5717,sad
5736,surprise
5809,surprise
5858,fear
5957,fear
5961,sad
5989,happy
5992,neutral
6035,sad
6037,fear
6054,sad
6059,neutral
6062,angry
6064,fear
6091,fear
6106,neutral
6152,sad
6153,neutral
6176,fear
6179,fear
6214,surprise
6311,angry
6345,neutral
6346,sad
6366,surprise
6469,happy
6495,sad
6515,angry
6608,surprise
6732,angry
6747,neutral
6808,fear
6814,sad
6876,sad
689,sad
6902,surprise
6909,fear
6973,fear
6988,neutral
7027,sad
7038,fear
7102,sad
712,sad
7129,fear
7146,sad
7150,fear
7158,angry
7182,fear
7270,sad
7271,neutral
729,sad
73,fear
7302,fear
7305,sad
7350,neutral
7394,neutral
741,neutral
7517,angry
7542,surprise
7580,neutral
7681,surprise
7684,neutral
7748,fear
7749,fear
7756,sad
7786,neutral
7819,sad
7846,sad
7875,sad
7894,neutral
794,neutral
7980,fear
8035,neutral
8040,fear
8043,neutral
8067,fear
8119,angry
8163,neutral
8177,happy
8178,sad
8239,happy
8350,fear
8433,angry
8454,sad
8474,fear
8481,sad
85,neutral
8556,sad
859,fear
8611,fear
8637,fear
8645,fear
8672,sad
872,fear
8754,neutral
8795,fear
8797,sad
8818,fear
886,sad
9037,surprise
9040,surprise
9101,sad
911,angry
9179,neutral
9205,surprise
9232,neutral
9251,fear
9261,angry
9281,neutral
9302,sad
9333,fear
9369,surprise
9370,angry
9474,sad
949,sad
9602,angry
9606,sad
9842,angry
9898,angry
10019,sad
10023,fear
10074,happy
10096,happy
10106,happy
10126,sad
10138,happy
10141,surprise
1020,sad
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,sad
10362,happy
10367,happy
10370,happy
10432,happy
10456,surprise
10467,happy
10468,neutral
10480,sad
10528,happy
10540,happy
10552,happy
1056,sad
10571,neutral
1058,happy
10622,happy
10638,sad
10640,happy
10644,happy
10647,sad
10683,happy
10703,happy
1074,angry
10770,happy
10773,sad
10792,surprise
1081,happy
10811,happy
10841,happy
10879,fear
10903,happy
10935,surprise
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,neutral
1130,fear
11345,sad
11349,happy
11392,happy
1141,happy
11500,happy
11508,angry
11516,neutral
1152,sad
11530,happy
11549,sad
11552,happy
11558,happy
11573,surprise
11575,happy
11588,sad
1159,fear
11594,happy
11604,neutral
11614,happy
11637,happy
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,neutral
11772,neutral
11785,happy
11793,neutral
11808,happy
11814,happy
11819,sad
11835,fear
11842,sad
11850,happy
11885,happy
11927,happy
12011,happy
1202,sad
12024,happy
12098,sad
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,angry
12284,happy
12321,sad
12329,happy
12349,fear
12359,happy
12376,happy
12379,neutral
12381,sad
12410,happy
1246,happy
12487,happy
12492,fear
12497,surprise
12557,happy
12560,happy
12581,happy
12600,sad
12611,happy
12672,happy
12705,sad
12725,happy
12729,sad
12772,happy
12776,happy
12789,happy
12861,happy
12904,fear
12936,neutral
12951,happy
12956,happy
12957,happy
13037,disgust
13073,happy
1309,happy
