id_img,label
15897,sad
15919,angry
15941,fear
15954,happy
15979,angry
16033,angry
16102,fear
16169,fear
16222,fear
16233,sad
16287,fear
16292,angry
16380,fear
16406,angry
16410,angry
16413,fear
16428,sad
16506,sad
16510,surprise
16557,sad
16565,neutral
16643,sad
16659,neutral
16681,neutral
16711,happy
1672,sad
16764,neutral
16768,neutral
16783,neutral
16792,angry
16875,angry
16999,sad
17024,angry
17053,neutral
17085,neutral
17099,sad
17167,angry
1717,angry
17170,neutral
17186,angry
17209,happy
17211,fear
17228,neutral
17259,sad
17316,sad
17344,neutral
1736,neutral
17371,neutral
17413,sad
17428,fear
17445,sad
17452,neutral
17502,angry
17536,angry
17647,fear
17700,angry
17705,fear
17731,angry
17735,angry
17736,angry
17752,sad
17787,angry
17910,angry
17939,angry
18001,sad
18050,neutral
18140,angry
18142,neutral
18161,fear
18166,neutral
18183,fear
18200,sad
18247,disgust
1825,neutral
18254,neutral
18284,neutral
18376,fear
18380,sad
1841,angry
18415,sad
18445,sad
18459,sad
18466,angry
18492,angry
18534,neutral
18565,angry
18566,neutral
18588,fear
18593,fear
18602,angry
18617,neutral
18633,sad
18695,fear
18715,angry
18779,fear
1880,neutral
18810,fear
18837,neutral
18882,angry
18903,sad
18949,neutral
18983,sad
1899,sad
18994,angry
19014,angry
19060,neutral
19067,sad
1908,fear
19093,angry
19108,fear
19114,neutral
19115,fear
19140,fear
19152,fear
19268,neutral
19292,neutral
19309,neutral
19392,sad
19476,happy
19477,happy
19485,sad
1966,angry
19664,neutral
19732,fear
19811,sad
1983,disgust
19832,happy
19877,sad
19906,sad
19923,happy
1994,happy
19950,neutral
19961,surprise
2006,fear
20222,sad
20227,neutral
20287,sad
20290,angry
20298,surprise
20303,sad
20312,angry
20328,angry
20353,fear
20374,sad
20451,sad
2050,angry
20505,neutral
20532,fear
2055,fear
20629,sad
20630,neutral
20635,angry
20640,sad
20653,sad
20673,neutral
20686,angry
20736,angry
20739,angry
20796,fear
20817,neutral
20849,neutral
21068,angry
21099,sad
21111,angry
21131,sad
21135,sad
21161,happy
2117,surprise
21173,angry
21284,neutral
21371,happy
21374,neutral
2142,neutral
21447,surprise
21472,angry
21511,angry
21512,neutral
21520,fear
21541,neutral
21573,sad
21670,sad
21703,neutral
21723,neutral
21782,angry
21836,neutral
21865,sad
21916,neutral
21921,sad
21922,fear
2194,sad
22089,angry
22183,neutral
22184,angry
22198,sad
2225,sad
22309,neutral
22334,neutral
22375,sad
22516,angry
22695,sad
22733,angry
22739,happy
22789,neutral
22807,neutral
22810,fear
22832,sad
2290,sad
22990,disgust
23,sad
23008,angry
23041,neutral
23059,sad
23085,sad
23164,sad
23194,angry
23215,neutral
23230,happy
23246,angry
23327,happy
23404,fear
23468,fear
23473,angry
23488,angry
23521,neutral
23532,angry
23749,neutral
23780,sad
23783,happy
23814,sad
23847,neutral
23886,sad
24067,angry
2407,neutral
24071,sad
24176,fear
24184,fear
24252,sad
24378,fear
24412,sad
24428,angry
24435,happy
24437,happy
24441,neutral
24466,happy
24490,sad
245,neutral
24501,surprise
24542,fear
24660,fear
24678,fear
24711,neutral
24789,neutral
24797,angry
24819,neutral
24821,neutral
2484,angry
2486,happy
2487,angry
24886,sad
249,sad
24959,surprise
24967,angry
2498,sad
24992,fear
25082,sad
25088,angry
251,surprise
25101,angry
2511,happy
25131,fear
25144,angry
25209,happy
25255,sad
25343,sad
25360,neutral
25435,angry
25528,angry
25542,angry
2557,angry
2558,angry
25612,angry
25681,neutral
25688,sad
25778,happy
25795,neutral
2581,neutral
25811,angry
25813,neutral
25844,sad
25874,angry
25876,angry
25886,fear
25891,happy
259,fear
25944,angry
25973,neutral
26025,neutral
26038,angry
26059,fear
26121,neutral
26124,happy
26137,happy
26163,happy
26175,neutral
26177,angry
26181,angry
26185,angry
26248,happy
26264,fear
26267,angry
26337,angry
26344,angry
26437,neutral
26446,neutral
26462,neutral
26572,fear
26597,happy
26618,fear
26620,sad
2668,angry
26725,sad
26789,fear
26845,angry
26860,neutral
26886,neutral
26899,angry
26900,angry
26919,fear
26928,angry
26956,happy
27016,angry
27022,angry
27054,fear
2709,fear
2712,fear
27284,angry
27296,angry
27385,angry
27413,neutral
27464,sad
27483,fear
27544,angry
2762,angry
27652,surprise
2770,surprise
27704,happy
27715,surprise
27726,sad
27744,neutral
27770,sad
27777,neutral
27798,fear
27828,fear
2791,angry
27967,sad
27982,neutral
28015,neutral
28058,angry
28062,neutral
28120,neutral
28144,fear
28148,sad
28149,neutral
28207,angry
28248,sad
28288,angry
28300,neutral
28401,angry
28438,happy
28498,sad
28509,angry
28543,neutral
28547,neutral
28560,sad
28585,angry
28614,fear
28618,neutral
28620,neutral
28660,angry
28707,surprise
28720,angry
28731,sad
28737,surprise
28743,neutral
28749,angry
28800,surprise
28840,neutral
28867,angry
28884,neutral
2890,sad
28932,sad
28952,angry
29085,sad
29119,angry
29132,neutral
29202,happy
29266,neutral
29319,angry
2933,disgust
29414,sad
29471,neutral
29477,neutral
29493,angry
29523,angry
29527,sad
29554,sad
29571,angry
29581,angry
29588,angry
29614,happy
29669,fear
29685,neutral
29730,angry
298,sad
29818,angry
29866,happy
29929,neutral
29931,surprise
29947,angry
29977,sad
29980,angry
30002,sad
30004,sad
30015,happy
30024,angry
30058,sad
30059,fear
30082,neutral
30085,sad
30171,angry
3021,angry
30260,neutral
30273,sad
30290,neutral
30305,happy
30320,neutral
30325,fear
30394,angry
30415,neutral
30420,fear
30456,sad
30458,sad
30460,fear
30490,neutral
30509,happy
30535,angry
30563,neutral
30584,fear
30619,happy
30901,fear
30933,sad
30944,happy
3099,fear
31033,angry
31042,sad
31081,neutral
31083,neutral
31138,fear
31142,surprise
31203,neutral
3121,sad
3137,angry
31491,angry
31529,neutral
31544,angry
31609,angry
31635,neutral
31693,sad
31703,angry
3176,sad
31849,neutral
3186,angry
31873,angry
3188,happy
31928,angry
32023,neutral
32024,sad
32153,fear
32161,neutral
32223,happy
32231,sad
3226,angry
32278,sad
32281,neutral
32298,angry
32336,fear
32352,sad
32367,sad
32454,fear
32464,sad
32473,fear
3248,neutral
32481,sad
32506,neutral
32512,angry
32575,fear
32584,neutral
32617,sad
32662,neutral
32755,sad
32777,angry
33015,sad
3303,angry
33105,angry
33131,angry
33221,sad
3327,fear
33301,happy
33308,angry
3334,sad
33352,angry
33444,sad
33450,neutral
33459,neutral
33494,sad
33560,happy
33573,neutral
33633,angry
33666,sad
3370,sad
33729,neutral
3377,sad
338,neutral
33809,angry
33829,sad
33890,neutral
33924,angry
33926,fear
3393,neutral
33935,disgust
33977,happy
33987,angry
33998,fear
34036,angry
34040,sad
3412,fear
34138,angry
34151,fear
34175,neutral
34178,fear
34184,angry
34238,surprise
34259,fear
34352,sad
34359,surprise
34363,neutral
34448,sad
34474,sad
3449,sad
34507,sad
34581,angry
34592,fear
34596,sad
34620,angry
3467,sad
34714,angry
34778,sad
34879,surprise
35009,fear
35010,neutral
35028,sad
35041,surprise
35059,angry
35145,angry
35149,neutral
35162,angry
35210,sad
3522,sad
35261,fear
35298,neutral
35407,neutral
35425,disgust
35439,angry
35447,sad
35514,angry
3558,angry
3564,happy
35669,neutral
35681,angry
35682,fear
35731,sad
35753,fear
35805,angry
35809,angry
35820,sad
35828,fear
35881,sad
35884,neutral
3599,sad
3632,fear
377,sad
38,angry
3802,angry
3819,neutral
3839,neutral
3862,neutral
3870,neutral
3913,neutral
4015,angry
404,surprise
4060,neutral
4077,sad
4100,angry
4196,neutral
4229,neutral
4306,angry
4317,fear
4324,angry
4349,neutral
4384,angry
4396,fear
4397,sad
4459,sad
4468,angry
4502,angry
4579,neutral
4616,fear
4637,neutral
4660,neutral
4665,angry
4670,happy
4700,neutral
4751,surprise
4807,fear
4878,angry
4937,sad
5010,neutral
5060,sad
5064,neutral
521,surprise
5220,fear
5233,angry
5244,sad
5259,surprise
5312,sad
5317,fear
5400,happy
5422,surprise
5432,sad
5434,fear
5459,angry
5519,sad
5564,surprise
5570,angry
5582,fear
5607,neutral
5610,neutral
5637,angry
5732,angry
5739,neutral
5780,surprise
5810,angry
5822,happy
5859,fear
5883,sad
5888,sad
589,surprise
5902,fear
5962,fear
6009,sad
6017,angry
6075,angry
608,sad
6088,sad
6119,angry
6129,angry
6155,surprise
6225,neutral
6232,angry
624,sad
6274,angry
6278,angry
6283,sad
6321,sad
633,sad
6347,angry
6364,angry
6365,neutral
6375,angry
6390,disgust
6420,fear
6426,sad
6471,surprise
6484,angry
65,neutral
654,angry
6547,neutral
6555,happy
6561,angry
6566,fear
6580,happy
6581,angry
6584,surprise
6618,angry
6621,angry
665,sad
6652,angry
6726,angry
6739,angry
6745,neutral
676,neutral
6766,fear
6809,happy
6890,sad
6923,angry
6955,disgust
6965,sad
7015,fear
7056,angry
7103,sad
7136,fear
7174,sad
7219,neutral
7257,angry
7261,sad
727,neutral
7284,angry
7291,happy
7409,sad
7492,disgust
7550,happy
7559,fear
7589,happy
764,neutral
7655,angry
7668,fear
7729,happy
7777,neutral
7793,sad
7811,sad
7886,neutral
7919,sad
7937,fear
7979,surprise
8000,angry
8001,angry
8052,angry
8096,fear
8103,neutral
8130,surprise
8151,angry
816,neutral
8267,neutral
8275,angry
8299,angry
8402,neutral
842,sad
854,angry
8555,neutral
8581,neutral
8593,sad
861,fear
8661,sad
8685,angry
8719,sad
8734,angry
8902,happy
8916,angry
8969,neutral
9012,angry
9059,fear
9100,happy
9156,surprise
9266,surprise
9293,angry
9331,angry
9400,surprise
9567,surprise
9615,angry
966,angry
9691,sad
9698,neutral
9715,angry
9748,neutral
9785,angry
9802,neutral
9811,neutral
9862,neutral
9884,angry
9931,angry
10053,disgust
10435,sad
10532,neutral
1115,fear
11222,disgust
11529,disgust
11639,disgust
12417,disgust
12753,fear
13372,fear
13597,fear
13652,sad
13847,angry
14041,fear
14869,angry
14954,fear
14958,disgust
15110,disgust
16021,fear
16054,disgust
16121,neutral
16264,angry
16718,disgust
17260,sad
18077,neutral
1843,fear
18464,happy
18716,angry
19649,fear
19734,disgust
19770,fear
19801,neutral
19831,disgust
20761,fear
21744,sad
21765,disgust
21851,disgust
22320,disgust
2275,angry
23141,disgust
23153,fear
23665,angry
23876,sad
24578,neutral
25267,angry
25538,disgust
25541,angry
26859,happy
2732,happy
2742,disgust
28332,sad
28390,fear
28710,neutral
28987,fear
29158,disgust
29269,fear
30347,fear
30428,disgust
30499,happy
30601,angry
30719,disgust
30761,angry
30907,neutral
3101,fear
31232,happy
31323,fear
31796,neutral
31828,disgust
32487,fear
32681,fear
33209,fear
33284,disgust
33561,fear
33670,disgust
33995,fear
34022,fear
34432,disgust
34505,angry
34519,happy
3521,fear
35376,fear
35580,disgust
3690,disgust
3778,disgust
4002,sad
4004,disgust
4265,fear
4312,angry
4481,fear
4737,disgust
5085,angry
533,fear
573,happy
6231,disgust
6926,disgust
7068,surprise
7192,neutral
7405,fear
7455,disgust
7592,disgust
7835,disgust
807,neutral
8415,sad
8585,disgust
8726,fear
8893,angry
8948,disgust
9043,sad
9297,angry
9460,angry
9504,fear
10029,surprise
10043,angry
10044,fear
1008,fear
10099,neutral
101,neutral
10189,sad
10263,neutral
10267,fear
10278,angry
10292,sad
10355,fear
10409,neutral
10437,neutral
10443,sad
10445,neutral
10458,neutral
10489,fear
10493,surprise
10534,surprise
1075,sad
10758,sad
1079,sad
10797,fear
10832,sad
10933,fear
10944,angry
10968,neutral
10979,neutral
11030,fear
11036,angry
11039,neutral
11054,surprise
11057,surprise
11104,sad
11112,fear
11137,surprise
11143,neutral
11146,sad
1116,sad
1128,surprise
1133,sad
11353,surprise
11360,happy
1137,neutral
11381,fear
11412,angry
11416,sad
11471,fear
11536,surprise
1154,neutral
11559,surprise
11587,sad
11653,fear
11682,surprise
11687,neutral
1169,neutral
11704,sad
11706,fear
11727,angry
11729,sad
11747,neutral
11754,neutral
11774,neutral
11816,fear
11855,neutral
11904,fear
1193,surprise
11944,surprise
11968,surprise
11999,happy
12063,neutral
12125,neutral
12255,happy
12259,happy
12313,fear
12334,angry
12350,surprise
12383,fear
12431,sad
12440,fear
12472,neutral
12496,sad
12527,fear
12578,neutral
12592,fear
12634,angry
12674,sad
12676,angry
12698,surprise
12712,fear
12737,surprise
12809,sad
12891,surprise
12948,fear
12986,fear
12988,sad
13067,neutral
13071,neutral
131,sad
13114,sad
13121,sad
13152,fear
13179,sad
13233,fear
1325,neutral
13250,angry
13252,neutral
13301,happy
13306,angry
13308,sad
13310,angry
13362,neutral
13394,fear
13405,neutral
1343,angry
13482,sad
13486,sad
13518,sad
13549,surprise
13561,fear
13585,angry
13587,fear
13593,sad
13596,happy
13638,sad
13664,surprise
1367,fear
13683,fear
13694,surprise
13798,fear
13855,fear
1389,sad
13899,neutral
13913,sad
13921,sad
13928,fear
13933,neutral
13939,surprise
13965,angry
13971,happy
1401,neutral
14011,surprise
14033,sad
14037,neutral
14044,sad
14057,happy
14082,fear
1410,sad
14114,sad
14117,sad
14268,fear
1429,neutral
14306,neutral
1441,sad
14444,neutral
14452,fear
14509,fear
14529,surprise
14551,neutral
14605,fear
14620,angry
14637,surprise
1465,angry
14722,sad
1474,neutral
14744,happy
14747,neutral
14786,sad
14789,fear
148,neutral
1485,surprise
14891,surprise
14987,sad
15001,fear
15012,sad
15040,angry
1506,sad
15088,sad
15134,fear
15191,fear
15198,fear
15260,fear
15268,angry
15279,fear
15280,neutral
1534,angry
15503,fear
15539,neutral
15544,surprise
15578,fear
15615,surprise
15622,angry
15663,neutral
15668,fear
15678,angry
1576,neutral
15778,surprise
15859,angry
15870,fear
15881,fear
15921,angry
15950,angry
15984,fear
1599,neutral
15999,happy
16039,fear
1606,fear
16071,fear
16113,neutral
16134,surprise
16226,sad
16277,surprise
16318,fear
16330,surprise
16346,surprise
16374,surprise
16395,sad
16429,sad
16440,surprise
16450,fear
16486,fear
16489,sad
16501,neutral
16503,sad
16523,fear
16539,sad
1654,happy
16559,sad
1657,surprise
1660,angry
16609,sad
16632,angry
16674,fear
16775,surprise
16788,surprise
16802,sad
16811,neutral
16830,fear
16915,sad
16930,fear
16954,sad
16977,neutral
16990,disgust
17105,sad
17107,fear
17114,angry
17180,fear
17191,sad
17213,sad
17217,fear
1722,surprise
17236,fear
1727,angry
17314,fear
17334,sad
17369,fear
17449,angry
17479,fear
17503,happy
17550,sad
17558,sad
1756,neutral
17587,sad
17631,fear
17668,fear
17685,neutral
17707,sad
17710,fear
17762,neutral
17816,neutral
17831,neutral
17834,happy
17901,angry
17930,surprise
17932,angry
17934,happy
1796,sad
1799,neutral
18006,sad
18010,fear
18068,neutral
18073,surprise
18104,sad
18106,sad
18108,surprise
18117,fear
18148,surprise
18203,neutral
18291,happy
18299,fear
18309,surprise
18317,fear
18325,neutral
18336,fear
18364,surprise
1838,fear
18404,surprise
18513,angry
18517,happy
18523,surprise
18527,fear
18542,fear
18569,fear
1857,angry
18574,sad
18641,angry
18713,sad
1873,surprise
18753,sad
18757,angry
18763,neutral
18905,fear
18908,fear
18911,surprise
18960,sad
18974,angry
18976,fear
18984,neutral
19000,fear
19020,fear
19064,fear
19089,fear
19119,fear
19188,sad
19216,fear
19226,fear
19235,surprise
19252,sad
1929,fear
19349,sad
1939,neutral
19454,sad
19473,sad
19497,neutral
19559,angry
19599,angry
19612,neutral
19644,neutral
19682,angry
19740,fear
19754,sad
19810,fear
19841,fear
1986,neutral
19888,fear
19896,neutral
19897,neutral
19995,sad
200,sad
20037,surprise
20058,neutral
20062,neutral
20083,fear
20135,fear
20194,fear
20214,sad
20265,fear
20337,neutral
20411,sad
20424,fear
20450,surprise
20461,fear
2047,sad
20476,fear
20495,sad
20508,neutral
20526,happy
20579,fear
20598,sad
20617,surprise
20715,sad
20831,neutral
20843,angry
20851,fear
20897,sad
20970,neutral
2098,angry
21,fear
21070,fear
21101,angry
21102,surprise
21227,surprise
21230,sad
21250,happy
21269,angry
21280,surprise
21352,neutral
21360,fear
21387,neutral
21420,sad
21464,angry
21499,fear
21500,fear
21556,fear
21559,surprise
21598,surprise
21615,angry
21654,fear
21686,fear
21697,happy
2178,surprise
21833,surprise
21858,neutral
21877,surprise
21946,surprise
21967,surprise
22050,sad
22074,surprise
22102,sad
22130,fear
22166,surprise
2226,sad
22326,surprise
22349,neutral
224,surprise
22458,happy
22485,sad
22520,surprise
22607,fear
22640,fear
22662,neutral
22756,neutral
22791,surprise
22827,fear
22839,surprise
22840,neutral
22917,neutral
22944,angry
22988,angry
22997,neutral
23038,sad
23083,neutral
23100,fear
23126,fear
23142,happy
23184,fear
23192,neutral
23209,fear
23260,fear
23305,neutral
23332,neutral
23362,neutral
23368,surprise
23389,neutral
23403,fear
23427,sad
23447,neutral
23463,sad
23477,angry
23517,fear
23540,surprise
23561,surprise
23566,fear
2357,fear
23718,surprise
23731,sad
23767,fear
23778,sad
2378,fear
23791,sad
2391,fear
24016,sad
24035,sad
24088,sad
24089,neutral
24131,surprise
2416,sad
24165,neutral
24185,happy
24213,happy
24220,neutral
2426,fear
24452,angry
24479,fear
24482,fear
24539,neutral
24554,happy
24562,neutral
24579,happy
24621,fear
24625,fear
24694,fear
24721,fear
24753,neutral
24763,surprise
24778,happy
24822,angry
24880,neutral
24948,neutral
24963,angry
24978,sad
24991,fear
25045,fear
25046,fear
25061,sad
25074,surprise
25108,neutral
25109,sad
25133,fear
25162,fear
25191,neutral
25202,sad
25220,angry
25242,sad
25247,neutral
25298,angry
25306,neutral
25327,sad
25359,neutral
25439,happy
25481,neutral
25496,neutral
25555,sad
25570,surprise
25577,sad
25590,sad
25605,sad
25621,fear
25638,sad
25647,neutral
25710,fear
258,sad
25820,fear
25914,sad
2592,neutral
2593,sad
26082,neutral
26091,fear
26097,sad
26131,fear
26210,happy
26250,fear
26275,happy
26283,sad
26363,sad
26377,fear
26385,sad
26394,fear
264,sad
26402,neutral
26409,surprise
2641,fear
26454,fear
26469,surprise
2651,sad
2657,neutral
26582,neutral
26726,disgust
2681,sad
26842,fear
26895,neutral
26916,fear
26927,angry
26973,surprise
26980,neutral
270,fear
27006,fear
27077,neutral
27094,sad
27098,surprise
27103,angry
27145,happy
27300,fear
27308,sad
27359,fear
27363,fear
27369,sad
27488,fear
27503,angry
27509,happy
27591,happy
27635,neutral
27709,neutral
27764,sad
27772,sad
27806,sad
27846,fear
27868,sad
27889,surprise
2789,sad
27899,angry
27910,neutral
27937,neutral
28050,angry
28101,fear
28189,sad
28210,fear
28243,fear
28267,neutral
28308,fear
28331,angry
28417,fear
28453,surprise
28503,surprise
28515,fear
28548,surprise
2858,fear
2860,neutral
28627,sad
28701,neutral
28704,surprise
28724,fear
28729,neutral
28734,neutral
28859,neutral
29005,sad
29026,fear
29027,fear
29043,fear
2906,angry
29068,fear
29126,neutral
29152,sad
29219,fear
2927,surprise
29284,fear
29285,fear
29291,happy
29315,fear
29327,sad
29349,surprise
29389,angry
29478,neutral
29528,fear
29536,sad
29603,fear
29629,neutral
29674,angry
297,happy
29701,sad
29709,surprise
29713,fear
29720,neutral
29731,neutral
29733,sad
29735,sad
29738,neutral
29795,fear
29869,sad
2987,fear
29871,neutral
2988,surprise
29892,neutral
29912,sad
29924,angry
29990,fear
3000,surprise
30062,neutral
30074,sad
30196,surprise
30206,neutral
30237,fear
30253,sad
30316,surprise
30333,fear
3036,neutral
30482,neutral
30564,sad
3057,sad
30594,surprise
30638,neutral
30735,fear
30774,fear
30798,neutral
3087,neutral
30936,sad
31007,neutral
31105,angry
31107,neutral
31116,fear
3112,sad
31130,fear
31157,surprise
31159,surprise
31188,fear
3124,sad
31286,fear
31330,sad
31341,sad
31357,surprise
31375,neutral
31395,neutral
31398,fear
314,surprise
31421,neutral
31461,neutral
31526,sad
31535,sad
31569,fear
31625,neutral
31638,sad
31655,neutral
3170,surprise
31738,sad
31782,fear
31821,fear
31855,fear
31860,sad
31866,happy
31903,fear
31916,fear
31940,happy
31954,neutral
31973,sad
31979,sad
32076,neutral
32097,fear
32103,surprise
32180,neutral
32279,surprise
32323,fear
32349,surprise
32351,angry
32438,sad
32461,surprise
32463,neutral
32485,fear
32507,sad
32551,sad
32569,fear
32619,neutral
32623,angry
32642,fear
32682,neutral
32688,sad
3269,fear
32692,sad
32696,surprise
32758,sad
32766,sad
32799,fear
32829,fear
32876,neutral
32879,neutral
32889,angry
32931,angry
32940,neutral
32941,neutral
32946,sad
3296,sad
3297,sad
32996,surprise
33007,happy
33051,sad
33097,fear
3314,sad
33215,fear
33258,sad
33299,fear
33358,fear
33390,happy
33410,angry
33419,surprise
33440,surprise
33490,neutral
33519,fear
33535,sad
33548,fear
33559,neutral
33587,fear
33608,fear
33617,sad
33644,surprise
33673,fear
33674,neutral
33701,sad
33718,neutral
33806,sad
33855,sad
3391,fear
33919,fear
33940,sad
340,neutral
3402,neutral
34024,surprise
34063,fear
3409,fear
34097,sad
341,fear
34100,neutral
34117,neutral
34120,happy
34143,neutral
34201,fear
34277,sad
34325,fear
34356,fear
34382,sad
34396,happy
34415,sad
34462,neutral
34465,fear
34522,surprise
34545,sad
34613,sad
34656,fear
34659,disgust
34675,fear
3472,neutral
34730,happy
34755,surprise
34878,surprise
34897,neutral
34968,sad
34972,surprise
35022,fear
35120,neutral
35151,surprise
35202,neutral
35207,fear
35230,surprise
35238,surprise
35250,angry
35257,happy
35279,neutral
35322,neutral
35334,sad
35362,fear
35363,happy
35394,neutral
35410,neutral
35427,sad
35453,fear
35541,sad
35592,fear
35629,fear
3565,sad
35697,fear
35709,angry
3584,neutral
35851,neutral
3601,fear
3645,sad
365,fear
3709,surprise
3714,fear
3719,fear
3722,fear
3736,neutral
3739,sad
3742,fear
3783,neutral
3785,neutral
3836,sad
3837,sad
3985,happy
4033,surprise
4040,fear
4064,sad
4098,neutral
414,fear
418,neutral
4200,surprise
4217,neutral
4234,neutral
4296,sad
4308,fear
4316,surprise
4340,fear
4411,fear
4453,fear
4516,surprise
452,happy
4523,fear
454,sad
4540,sad
4547,angry
460,fear
4650,surprise
4821,surprise
483,sad
4858,surprise
4901,fear
4917,neutral
4975,surprise
4979,angry
4986,fear
500,sad
5023,neutral
504,neutral
507,surprise
5074,sad
5097,fear
5117,angry
5184,sad
5222,surprise
5253,surprise
5263,fear
5283,angry
5360,fear
538,fear
546,neutral
5472,sad
5514,neutral
5567,sad
5622,fear
5638,neutral
5654,neutral
5717,sad
5736,surprise
5809,surprise
5858,sad
5957,fear
5961,fear
5989,happy
5992,neutral
6035,neutral
6037,fear
6054,happy
6059,fear
6062,sad
6064,fear
6091,fear
6106,sad
6152,neutral
6153,fear
6176,angry
6179,fear
6214,fear
6311,fear
6345,neutral
6346,happy
6366,surprise
6469,happy
6495,fear
6515,fear
6608,sad
6732,fear
6747,fear
6808,fear
6814,sad
6876,sad
689,sad
6902,fear
6909,fear
6973,surprise
6988,surprise
7027,sad
7038,fear
7102,fear
712,sad
7129,fear
7146,sad
7150,neutral
7158,disgust
7182,fear
7270,sad
7271,sad
729,sad
73,fear
7302,surprise
7305,fear
7350,neutral
7394,neutral
741,neutral
7517,angry
7542,surprise
7580,neutral
7681,surprise
7684,neutral
7748,fear
7749,fear
7756,sad
7786,sad
7819,fear
7846,sad
7875,neutral
7894,sad
794,neutral
7980,fear
8035,fear
8040,fear
8043,neutral
8067,angry
8119,sad
8163,fear
8177,happy
8178,sad
8239,surprise
8350,surprise
8433,angry
8454,neutral
8474,fear
8481,neutral
85,neutral
8556,angry
859,fear
8611,fear
8637,fear
8645,surprise
8672,sad
872,sad
8754,surprise
8795,happy
8797,angry
8818,surprise
886,angry
9037,surprise
9040,fear
9101,neutral
911,neutral
9179,neutral
9205,fear
9232,surprise
9251,surprise
9261,neutral
9281,sad
9302,sad
9333,happy
9369,surprise
9370,angry
9474,sad
949,sad
9602,sad
9606,sad
9842,happy
9898,angry
10019,happy
10023,neutral
10074,happy
10096,happy
10106,happy
10126,sad
10138,happy
10141,surprise
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,angry
10312,happy
10317,happy
10344,happy
10362,neutral
10367,happy
10370,happy
10432,happy
10456,fear
10467,happy
10468,sad
10480,happy
10528,happy
10540,happy
10552,happy
1056,surprise
10571,fear
1058,neutral
10622,happy
10638,sad
10640,happy
10644,happy
10647,neutral
10683,happy
10703,sad
1074,happy
10770,happy
10773,neutral
10792,angry
1081,happy
10811,neutral
10841,happy
10879,happy
10903,happy
10935,happy
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,happy
1130,fear
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,neutral
11516,neutral
1152,happy
11530,happy
11549,happy
11552,happy
11558,happy
11573,surprise
11575,happy
11588,happy
1159,surprise
11594,happy
11604,neutral
11614,happy
11637,surprise
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,happy
11785,happy
11793,neutral
11808,happy
11814,happy
11819,happy
11835,surprise
11842,happy
11850,happy
11885,neutral
11927,happy
12011,happy
1202,neutral
12024,happy
12098,happy
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,angry
12284,neutral
12321,happy
12329,happy
12349,surprise
12359,happy
12376,happy
12379,happy
12381,fear
12410,happy
1246,happy
12487,happy
12492,angry
12497,surprise
12557,neutral
12560,happy
12581,happy
12600,happy
12611,happy
12672,happy
12705,sad
12725,happy
12729,neutral
12772,happy
12776,happy
12789,happy
12861,happy
12904,fear
